Continent,year,month,ESVD2.0_Biome,Int$ Per Hectare Per Year,date
Europe,2009,4,Temperate forests and woodlands,223.24251666666666,2009-04-01
Europe,2009,5,Temperate forests and woodlands,223.24251666666666,2009-05-01
Europe,2009,6,Temperate forests and woodlands,223.24251666666666,2009-06-01
Europe,2009,7,Temperate forests and woodlands,223.24251666666666,2009-07-01
Europe,2009,8,Temperate forests and woodlands,223.24251666666666,2009-08-01
Europe,2009,9,Temperate forests and woodlands,223.24251666666666,2009-09-01
Europe,2009,10,Temperate forests and woodlands,223.24251666666666,2009-10-01
Europe,2009,11,Temperate forests and woodlands,223.24251666666666,2009-11-01
Europe,2009,12,Temperate forests and woodlands,223.24251666666666,2009-12-01
Europe,2012,1,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-01-01
Europe,2012,2,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-02-01
Europe,2012,3,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-03-01
Europe,2012,4,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-04-01
Europe,2012,5,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-05-01
Europe,2012,6,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-06-01
Europe,2012,7,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-07-01
Europe,2012,8,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-08-01
Europe,2012,9,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-09-01
Europe,2012,10,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-10-01
Europe,2012,11,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-11-01
Europe,2012,12,Temperate forests and woodlands; Boreal and montane forests and woodlands,4.930908333333334,2012-12-01
Europe,2012,1,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-01-01
Europe,2012,2,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-02-01
Europe,2012,3,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-03-01
Europe,2012,4,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-04-01
Europe,2012,5,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-05-01
Europe,2012,6,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-06-01
Europe,2012,7,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-07-01
Europe,2012,8,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-08-01
Europe,2012,9,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-09-01
Europe,2012,10,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-10-01
Europe,2012,11,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-11-01
Europe,2012,12,Temperate forests and woodlands; Boreal and montane forests and woodlands,10.801041666666668,2012-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,168.70910833333332,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,209.32295,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,229.67373333333333,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,250.19370833333335,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,252.960275,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,274.64264166666663,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,326.91384999999997,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-10-01
Europe,2021,11,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-11-01
Europe,2021,12,Temperate forests and woodlands; Shrublands and shrubby woodlands,399.6914583333333,2021-12-01
Europe,2021,1,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-01-01
Europe,2021,2,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-02-01
Europe,2021,3,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-03-01
Europe,2021,4,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-04-01
Europe,2021,5,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-05-01
Europe,2021,6,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-06-01
Europe,2021,7,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-07-01
Europe,2021,8,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-08-01
Europe,2021,9,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-09-01
Europe,2021,10,Temperate forests and woodlands; Shrublands and shrubby woodlands,463.1082833333333,2021-10-01
